word,word_len,uni_nonpos_sum,uni_nonpos_prod,uni_pos_sum,uni_pos_prod,bi_pos_cond_wb_sum,bi_pos_cond_wb_prod,bi_pos_cond_nwb_sum,bi_pos_cond_nwb_prod,bi_nonpos_cond_wb_sum,bi_nonpos_cond_wb_prod,bi_nonpos_cond_nwb_sum,bi_nonpos_cond_nwb_prod,bi_pos_joint_wb_sum,bi_pos_joint_wb_prod,bi_pos_joint_nwb_sum,bi_pos_joint_nwb_prod,bi_nonpos_joint_wb_sum,bi_nonpos_joint_wb_prod,bi_nonpos_joint_nwb_sum,bi_nonpos_joint_nwb_prod
g v,2,1.1032186459489455,-6.045888925686437,1.0977224576271187,-6.039195949929172,1.6579861111111112,-5.950642552587727,1.1176470588235294,-2.1400661634962708,1.3694556451612903,-7.155656481422073,1.0769230769230769,-2.5649493574615367,1.0775070621468925,-11.9898385025169,1.0056497175141244,-5.176149732573829,1.0280155642023345,-15.11943433129207,1.0038684719535784,-5.554895693948484
cz k,2,1.0610432852386238,-7.170860146847248,1.0825388418079096,-6.521622099173465,1.3760416666666668,-7.336936913707618,1.1111111111111112,-2.1972245773362196,1.2680288461538463,-8.138297678907795,1.1111111111111112,-2.1972245773362196,1.0427701271186443,-13.85855901288108,1.002824858757062,-5.869296913133774,1.0140077821011673,-17.2270467499386,1.001934235976789,-6.248042874508429
g n,2,1.0577136514983352,-7.1285008730081065,1.083598163841808,-6.3646183503638,2.0255074786324787,-6.030685260261263,1.0588235294117647,-2.833213344056216,1.9838949692780337,-6.594341457733691,1.0384615384615385,-3.258096538021482,1.0833774717514124,-12.395303610625064,1.002824858757062,-5.869296913133774,1.0295719844357976,-15.640731254925356,1.001934235976789,-6.248042874508429
d ni,2,1.0588235294117647,-7.096752174693526,1.0727401129943503,-6.64945547068335,2.104166666666667,-5.950642552587727,1.0666666666666667,-2.70805020110221,2.072916666666667,-6.643789733147672,1.0416666666666667,-3.1780538303479458,1.075344279661017,-12.600098023271077,1.002824858757062,-5.869296913133774,1.0295719844357976,-15.658430832024756,1.001934235976789,-6.248042874508429
s n,2,1.0854605993340734,-6.537136386758103,1.1434939971751412,-5.541418041555657,2.0542380003126954,-6.030685260261263,1.025,-3.6888794541139363,2.029389880952381,-6.362505635175551,1.0196078431372548,-3.9318256327243257,1.1432733050847457,-11.57210330181692,1.002824858757062,-5.869296913133774,1.0474708171206224,-14.817530946117213,1.001934235976789,-6.248042874508429
s m,2,1.1109877913429522,-5.797469190563265,1.1689177259887005,-5.015324945658877,1.7464604120473024,-5.78358846792456,1.05,-2.995732273553991,1.5515760281385282,-6.463092872080718,1.0392156862745099,-3.2386784521643803,1.1487023305084745,-10.798913413583438,1.0056497175141244,-5.176149732573829,1.0474708171206224,-14.178450986827544,1.0038684719535784,-5.554895693948484
l j,2,1.1054384017758048,-5.92637308765574,1.0660310734463276,-6.967909201801884,2.145833333333333,-5.950642552587727,1.1428571428571428,-1.9459101490553135,2.0734649122807016,-6.815639990074332,1.25,-1.3862943611198906,1.0686352401129944,-12.918551754389611,1.002824858757062,-5.869296913133774,1.0521400778210117,-14.659902001913629,1.0038684719535784,-5.554895693948484
x m,2,1.0821309655937845,-6.42162349963626,1.1012093926553672,-6.020846811260975,1.7633049242424241,-5.78358846792456,1.1428571428571428,-1.9459101490553135,1.5148200757575758,-6.844460428609823,1.0909090909090908,-2.3978952727983707,1.0809939971751412,-11.804435279185535,1.0056497175141244,-5.176149732573829,1.027237354085603,-15.18397285242964,1.0038684719535784,-5.554895693948484
rz m,2,1.0821309655937845,-6.42162349963626,1.088188559322034,-6.426311919369139,1.7169507575757579,-6.476735648484506,1.1111111111111112,-2.1972245773362196,1.5684659090909092,-6.556778356158041,1.2105263157894737,-1.55814461804655,1.0653689971751414,-12.903047567853644,1.002824858757062,-5.869296913133774,1.0249027237354085,-14.896290779977859,1.0077369439071566,-4.861748513388538
m r,2,1.1109877913429522,-5.797469190563265,1.1094632768361583,-5.869296913133775,1.7708333333333335,-6.3561076606958915,1.0666666666666667,-2.70805020110221,1.841991341991342,-6.175410799628939,1.1153846153846154,-2.159484249353372,1.0894685734463279,-12.225404573829666,1.002824858757062,-5.869296913133774,1.0466926070038909,-13.890768914375762,1.0058027079303675,-5.149430585840319
