word,word_len,uni_nonpos_sum,uni_nonpos_prod,uni_pos_sum,uni_pos_prod,bi_pos_cond_wb_sum,bi_pos_cond_wb_prod,bi_pos_cond_nwb_sum,bi_pos_cond_nwb_prod,bi_nonpos_cond_wb_sum,bi_nonpos_cond_wb_prod,bi_nonpos_cond_nwb_sum,bi_nonpos_cond_nwb_prod,bi_pos_joint_wb_sum,bi_pos_joint_wb_prod,bi_pos_joint_nwb_sum,bi_pos_joint_nwb_prod,bi_nonpos_joint_wb_sum,bi_nonpos_joint_wb_prod,bi_nonpos_joint_nwb_sum,bi_nonpos_joint_nwb_prod
B L IH G,4,1.15132152709798,-13.927658607194745,1.144006488090777,-13.697186680033093,1.3679994541014653,-13.612091974269006,1.2062784426494977,-8.431192464182747,1.3094977902233853,-14.456783581646336,1.2387286298024789,-8.414882821327431,1.0618129495273287,-27.309278654302098,1.009553976070539,-17.80327503075162,1.0152251102879013,-30.96326171285432,1.0103671295415637,-17.854118155532905
CH EY K,3,1.0761591172021003,-12.155169493653434,1.0885812014437037,-11.462395948239536,1.2782957095216398,-12.435205875027707,1.1230908596793188,-5.585908855187084,1.2098345769579204,-14.437779075478062,1.0506919524009473,-7.356401089196839,1.0177815102884091,-23.89760182326724,1.0018256268313572,-14.217557806072813,1.00851560938869,-29.025154101804446,1.0007291864815167,-16.535252580531463
D R IH T,4,1.2228530746640562,-11.728485043354915,1.2702010343255732,-11.061441589180035,1.5671068149715726,-11.474109114467216,1.283192549687469,-7.184837726598284,1.6232520775761903,-11.786590300243358,1.2580911127972152,-7.511240520399272,1.0994487897465293,-22.535550703647257,1.0190671326088596,-15.658894777529456,1.0396882733602841,-26.093894867611514,1.015270644431763,-16.460266285739696
F L IY P,4,1.141327756518644,-13.710048377000405,1.1458895672451845,-13.466819639159965,1.4551280945212992,-13.275632869298223,1.240232951121562,-8.296990879062417,1.2894825907119927,-14.970552170000996,1.2118387002255147,-8.282943228792426,1.0613991273345234,-26.742452508458186,1.0101417581475371,-18.453327885178755,1.0128195274912768,-31.259420071014638,1.006224504892947,-19.06980195488582
G L IY D,4,1.1367980777787667,-14.010268250450824,1.1236182889280044,-14.111832451919406,1.6461707809413315,-11.936970324751622,1.3011031366294525,-7.045540323851421,1.4462300663271743,-14.098900145981606,1.2033900739783092,-8.099344895917149,1.0447456836222881,-26.04880277667103,1.0081875212130793,-17.76274546621965,1.0152251102879013,-30.68798792044567,1.0059180352123096,-19.174840166234702
G L IH T,4,1.202589659161698,-12.675391363086774,1.1887396326765374,-12.632959674533883,1.5645877336733987,-11.954358132194878,1.3175216545644348,-6.776085538739845,1.604020270089984,-12.277903727035955,1.306284157498616,-7.059030146205522,1.0552608996324977,-24.587317806728766,1.0111148753085029,-16.829180553402672,1.0339548396021951,-27.53211461413597,1.014203284509543,-17.017004705055857
K W IY D,4,1.1265106345109905,-14.792481901871117,1.1627107161129049,-14.179098892256413,1.658138375875328,-11.271179489876067,1.2386023698523698,-7.746606653097814,1.522270003786943,-12.792711945949799,1.1854089242910721,-8.402625455530575,1.1180651939737876,-25.45027838213248,1.0079879610817162,-18.51479735019891,1.0242402815992129,-30.16401337183416,1.0045336376894298,-20.001441896140996
P L IH M,4,1.1834030435169531,-12.511082805242221,1.1932834428433572,-12.492618754673247,1.5047111447053765,-11.694018146541985,1.2566017857680196,-7.412546776585578,1.488112821494673,-11.971230641331317,1.2934960978355994,-7.258150078305933,1.1036398449450473,-24.186636901215234,1.0136523738987813,-16.26232709816702,1.0266689210999584,-27.06113297058678,1.014192716589521,-16.289346690084376
S K R AY D,5,1.2106968051971168,-16.48295678355434,1.256154314881232,-16.141671470553113,1.8780170508642753,-14.793361226838321,1.2977996136015593,-11.671511285602017,1.6031105378498316,-15.447312237359991,1.2615457067066973,-11.339939966001165,1.1344586839540916,-30.935032697391435,1.0143664216959372,-24.189388018754308,1.029351184346035,-34.65570253626786,1.0103988333016296,-24.23527697286451
S P L IH NG,5,1.213259766841684,-17.587361471956726,1.2615361821655935,-17.234052057175774,1.875952277461451,-13.922403676079155,1.3088387405281827,-10.784163225950097,1.6224365803378473,-15.164231960666534,1.3304003522506673,-10.874899770586477,1.1268382234308254,-31.156455733254926,1.0209238736305937,-22.300597854271206,1.0264537251948291,-35.47702694797679,1.0155559782723564,-22.789643469222547
T IY P,3,1.1417549167927383,-9.347509026865726,1.1256055016115247,-9.525193233423709,1.2885805314424783,-11.172239467919514,1.1139936969425626,-5.993891473511022,1.22108656655647,-12.235844936165627,1.1527470734848233,-5.564788664710205,1.0538523747891926,-20.697432701343224,1.0048501559423852,-12.28764799836394,1.0137802234963187,-24.015559495704306,1.0077568532961343,-12.119070189206585
G UW D,3,1.0558423066654803,-12.282352498922274,1.082095034080121,-10.817011438014735,1.3096599791604802,-11.830685282029135,1.1028602677979582,-6.4126969513988765,1.3819773270933415,-12.382470340880715,1.0942147462213432,-7.234727083530547,1.034084410599942,-22.647696720043868,1.002398725576271,-13.856544460535483,1.0117819758058317,-27.09702837247594,1.001183607042462,-15.902359327791595
