word,word_len,uni_nonpos_sum,uni_nonpos_prod,uni_pos_sum,uni_pos_prod,bi_pos_cond_wb_sum,bi_pos_cond_wb_prod,bi_pos_cond_nwb_sum,bi_pos_cond_nwb_prod,bi_nonpos_cond_wb_sum,bi_nonpos_cond_wb_prod,bi_nonpos_cond_nwb_sum,bi_nonpos_cond_nwb_prod,bi_pos_joint_wb_sum,bi_pos_joint_wb_prod,bi_pos_joint_nwb_sum,bi_pos_joint_nwb_prod,bi_nonpos_joint_wb_sum,bi_nonpos_joint_wb_prod,bi_nonpos_joint_nwb_sum,bi_nonpos_joint_nwb_prod
b o j ɯ ʒ,5,1.110519809575578,-20.843495342097082,1.2260955689867723,-17.757822394380586,1.922149499912709,-inf,1.267143053609606,-inf,1.5015020203609555,-inf,1.184860044326704,-inf,1.0813348846043755,-inf,1.015232344142505,-inf,1.0131589868183775,-inf,1.005136574292021,-inf
l i n u v,5,1.1679715240090829,-18.466975061018214,1.2201418751847661,-17.767670569364522,1.234571816969891,-inf,1.1502394762791792,-inf,1.1666578822937412,-24.951618240796765,1.155070318094318,-15.428095220129983,1.0186181300032606,-inf,1.0121904544298916,-inf,1.0078621928123563,-46.13966029085936,1.0093002332904415,-29.790142703131735
b e j o ʒ,5,1.1604229315892371,-19.97163859556905,1.3023238820005048,-17.688619894260192,1.9396143703966167,-16.220348147048206,1.2830426236924228,-12.816332935303288,1.6441652520268437,-16.470032923117923,1.333620305640712,-12.083477111723344,1.089609455778832,-33.90896804130839,1.0234430212856789,-24.297126433501326,1.0178597028664558,-39.162738507731355,1.0116540606136688,-25.29003667416543
ɟ e j ø z,5,1.1375229044107975,-22.82835379958052,1.235195590882307,-23.659287012020094,1.6549609676953456,-inf,1.1532821300563234,-inf,1.3967135587728996,-inf,1.1514523266250207,-inf,1.0194833691206422,-inf,1.009898018351088,-inf,1.0073868395041234,-inf,1.0044984255510572,-inf
b i f e ʒ,5,1.1941680328946789,-19.56510509226675,1.2770233897314918,-17.581583488313093,2.023911914628224,-16.743601120975086,1.3756601856905708,-13.29879542869931,1.7075765755923589,-17.233656594746645,1.4239637111022454,-12.61956829060075,1.0832876794999275,-34.32518460928818,1.0171636142826754,-24.713343001481107,1.0167656357284602,-39.51982867605778,1.0101371496720335,-25.647126842491854
ɟ y d o n,5,1.119260746442693,-21.99388355485576,1.1962433826356678,-21.054050135783562,1.6294487207016641,-inf,1.2951965965850694,-inf,1.5600314029261662,-22.032124077243957,1.2926459352499287,-12.177336309348481,1.0342235850540757,-inf,1.0079719201002924,-inf,1.0170448114809143,-46.7470746211441,1.007448555796169,-30.578583253241753
t͡ʃ ø z y z,5,1.079282138504835,-21.128620852346465,1.1286143668362545,-18.507895329265857,1.712640117915229,-17.021832073305905,1.185442984321168,-12.666326207462703,1.4993627442435407,-17.361344872511363,1.2379743872704159,-11.859986677898998,1.0429459743898915,-35.529727402571766,1.004828700340673,-27.13508193226532,1.01062376917447,-41.21103271390221,1.0034627415288369,-28.892192416521695
b o ʒ ɯ ʒ,5,1.0863660672797888,-23.550529799079456,1.1847241528742682,-21.06002465425199,1.7736723425523029,-inf,1.1148573412421197,-inf,1.4116626306129998,-inf,1.0906826541544814,-inf,1.0737812922006271,-inf,1.0074750485138266,-inf,1.0111066677733092,-inf,1.002291058594608,-inf
n y h e j,5,1.2000859189381121,-16.95498764826872,1.2480014323473068,-16.14973158148505,1.2702279799430523,-19.72044741969527,1.1535156227239,-13.38000187023326,1.2103596754193469,-21.846337471826367,1.151123216332753,-14.427200244531258,1.0293492961441595,-35.87017900118032,1.0076847714838688,-25.63486592318557,1.0084658160609057,-41.52239210913946,1.006078105221312,-27.678123027411758
g ɯ d͡ʒ e n,5,1.1949307826513884,-17.56731557989134,1.281298791538424,-15.43524963830667,1.776207083057613,-15.680668222775815,1.3995970491199816,-11.13754537508331,1.7423964218304402,-14.61749184700327,1.4542744183366714,-9.536142696820065,1.078185888850279,-31.115917861082487,1.019356759110327,-23.92499885934509,1.027849667629949,-34.905874415938996,1.0159118727050185,-23.79203522754967
l e g a v,5,1.2560033666196158,-18.119190425169464,1.3881772381676203,-17.775723551974437,1.4566981646899404,-inf,1.3829867275692587,-inf,1.285739016861491,-25.71501109338958,1.25817797324698,-16.473035680242173,1.0146704779835047,-inf,1.0088636816125527,-inf,1.0063380441097691,-46.55526850760342,1.0071870194269215,-30.205750919875804
k o ɾ i n,5,1.2603168480023845,-15.083714456317399,1.5004623909385104,-11.710077103535033,1.9380730050234196,-11.921983827550667,1.4844715623359368,-8.534605566824307,1.7688916568720274,-13.072652771256037,1.4454458832678172,-8.864027607038182,1.1830534586393582,-23.632060931085697,1.0494536476998975,-17.608073461993897,1.043008156459146,-30.877434216617818,1.0224188975718964,-20.93052656087408
t͡ʃ ø v e ʒ,5,1.1205144615600424,-22.501198433327293,1.1877047678623542,-19.36365268628354,1.8653002194424533,-18.056641319713655,1.2457950486436251,-13.841619945991724,1.5435146591848794,-19.601546166342594,1.2677666743962004,-14.280097346072772,1.0370633722496687,-37.42029400599719,1.007255175976289,-26.993353772436617,1.0072208431107725,-44.823811588714264,1.0039125840839427,-30.136011129394834
n i ɾ o h,5,1.2228895064921401,-16.181858470568148,1.2804974089534673,-16.477957742760346,1.6244916935697375,-inf,1.3015055553106307,-inf,1.2992436796094742,-20.449641425018715,1.2377303425143271,-13.36654131936693,1.0406408001400687,-inf,1.016507593530359,-inf,1.0139889687851327,-39.352566884631244,1.0134743537436317,-25.64549892441702
k u m y ɾ,5,1.2122986822840407,-16.166729596387306,1.3230272239563277,-14.319477233561091,1.8154147874909414,-13.529331671139413,1.3796697090738772,-10.126336313448991,1.683826147086191,-13.479655579943337,1.4435094107205182,-8.981463784748602,1.156566661941206,-27.8488089047005,1.022128398075403,-21.797625692800214,1.0365493876996672,-32.367452165375035,1.015922334159788,-22.25531518928528
z a ʒ u ʒ,5,1.1892057758567782,-22.21296112594883,1.3256708330824156,-21.372985139048172,1.918224320873344,-inf,1.3103448275862069,-inf,1.5229265713710143,-22.467527661364898,1.3341477051823696,-16.035347247235922,1.0197535042065446,-inf,1.0043869150779896,-inf,1.0057117849893988,-47.401555776358116,1.0046553473726059,-32.00163223501973
b o v a n,5,1.2462541973154715,-16.83581550168471,1.4255332248977568,-13.184596701267214,1.9889887209330186,-13.335914390331737,1.5869393394589364,-9.435300987371875,1.8906596585443562,-13.814124853759683,1.573284749595331,-9.573524679871426,1.1333097274784838,-26.520511091598955,1.0453074842543126,-19.980387664323796,1.040005130797613,-33.371007344488774,1.026749939846635,-22.907963730561686
n u m ɯ s,5,1.1945800931080737,-16.305931248897558,1.2173321314639536,-16.080906184347263,1.4564177985283533,-19.192009751238512,1.1499243111766246,-13.914119475790153,1.258093265368427,-20.66468488363234,1.1661696768150833,-13.602098382237294,1.0365122545405874,-35.27291593558577,1.0077581809890988,-26.461076221952673,1.0101106894132026,-39.691683121574286,1.0057224157591356,-26.75662091683233
m y d͡ʒ ɯ ʒ,5,1.1166130403906682,-20.94834362998964,1.2335333157803068,-18.410911490733074,2.0621821493791233,-inf,1.3737248964479132,-inf,1.6766601492059876,-inf,1.3437243724710008,-inf,1.1261916765165156,-inf,1.0297916061850232,-inf,1.0204552828352185,-inf,1.0094257707476801,-inf
ɫ a c ø c,5,1.1956233944994346,-23.235335254641484,1.2828819495149104,-24.644320565753755,1.2941985583818172,-inf,1.2352667542296025,-inf,1.2258530562777379,-inf,1.2194616938522973,-inf,1.0142489334031768,-inf,1.0028718440034152,-inf,1.0098164230795348,-inf,1.0113925242444215,-inf
n ɯ m ɯ j,5,1.1893635861512701,-16.47599478408919,1.1966103780074966,-16.64889200305412,1.1807161784678977,-23.159889641359054,1.0600991034620313,-16.841139930644324,1.1645187985042729,-22.393734892176838,1.1108534175511524,-14.672382484697797,1.0247624801888455,-39.80878164441317,1.0026502266538255,-29.57346856641842,1.0070473014268144,-41.59079666531041,1.0041113517245708,-27.746527583582697
m y ɾ a n,5,1.3130956242712233,-14.762040699212914,1.5705486452986173,-11.227070012927864,2.1850613633607123,-10.396609997750655,1.7507855997000754,-6.876082440883492,1.9094318202757514,-11.737473004903014,1.6140179736977134,-7.559295510859891,1.2082427951139103,-21.62368001067852,1.0909056910771144,-15.464315213045769,1.053956373129711,-29.220580693160315,1.040266139409346,-19.138295708875628
ɫ o t y j,5,1.1753272371801053,-17.13637038757993,1.1884962954554696,-17.558128540415897,1.3723963930152596,-20.07851047752992,1.261044447124752,-13.209525361053325,1.1861991586038383,-21.847842286805907,1.1339660016047923,-13.963600657912341,1.02031126948035,-37.63663901794582,1.0069809217299424,-26.827458129308447,1.0064964952125133,-41.70527966343022,1.0050424211990918,-27.287142771059887
v ɯ ʒ u ʒ,5,1.0815791550135454,-23.911347823237456,1.1161267190999808,-22.79687493947706,1.6266690056412123,-inf,1.0159744408945688,-inf,1.3652111876953397,-inf,1.1149166220459503,-inf,1.0184542404560033,-inf,1.0002707972270364,-inf,1.0030784785676021,-inf,1.0004603040098756,-inf
h u h e c,5,1.1535231148245235,-20.54912774061602,1.2458994903446368,-18.194667093131557,1.267563523151739,-20.07534123465858,1.178369226491471,-13.746426927905926,1.2212132779405653,-21.77039857112499,1.1745844016513074,-14.231786179891593,1.052833543469569,-38.27000832779014,1.009202924406593,-25.31654768424256,1.0091826186685582,-45.04059330078539,1.0042473506365794,-27.937498066589193
m y d͡ʒ e ʒ,5,1.1665161624043274,-20.07648688346161,1.2872685713504248,-17.70091150576587,2.1898286796893607,-15.506572600141245,1.5026520976617095,-12.499490436494874,1.6946072514208876,-17.21604267519214,1.3621569037781627,-13.12053813408698,1.1281638591597516,-33.20748410590711,1.0318759131224775,-23.976401127742452,1.0208174567843482,-40.013596547698135,1.0099279205766352,-26.521653343774616
n ɯ l e ɾ,5,1.2387494410885405,-16.520523019156673,1.270537965228416,-15.90961684687337,1.5223391745124766,-inf,1.182012143426308,-inf,1.3569615691058587,-22.578512005763056,1.1836278632170911,-15.942927464821938,1.060706079754075,-inf,1.016447580336092,-inf,1.0227415058890992,-41.82010201396412,1.013966042117817,-30.016289027203285
ɫ o c ø c,5,1.0817544997852027,-24.98342292134455,1.0811921748182034,-26.067571592606146,1.241597674953524,-inf,1.1826663582388774,-inf,1.057644525199603,-inf,1.0304294934344798,-inf,1.0134909591812902,-inf,1.0021125667200912,-inf,1.0027238499090791,-inf,1.001558756760715,-inf
v ɯ c y c,5,1.0736272696188882,-24.665725338666142,1.0966099130891953,-23.313864676186217,1.0831021558243625,-inf,1.0186698586843261,-inf,1.056916960771671,-inf,1.0215613753034576,-inf,1.0173374383017928,-inf,1.0003360075302643,-inf,1.0026483970030104,-inf,1.0003661509169464,-inf
n e l e s,5,1.264910881019805,-16.133712940143006,1.3421106100147846,-15.661596344532919,1.6346961950490968,-inf,1.3311892936042955,-inf,1.272199819297725,-22.309363966878454,1.2035158762208162,-15.094916122395599,1.0421459644514046,-inf,1.0138487784772976,-inf,1.0141474198878768,-41.164143896065845,1.011319294061032,-28.229081691323888
k a k ɯ ɾ,5,1.3478226562979458,-13.852944181894014,1.5676549113274147,-11.813136190158218,2.190801495313377,-10.80782245805025,1.76469136679693,-7.369462052382209,1.8700251711126785,-12.144674325482123,1.7336883316939717,-7.328557954759724,1.2145009530860658,-22.620958648208465,1.081113994281714,-16.569775436308174,1.0545750869594743,-28.718685496420523,1.0409147496050801,-18.60654852033077
b i h a z,5,1.2689613452450879,-16.349811613063217,1.3901143932549385,-14.306204248090967,2.0615857364212045,-13.894494868706381,1.5050788779789486,-10.322686539926327,1.930835877383228,-13.978638446451834,1.6618243651408051,-9.455586009968645,1.1015312983936123,-28.20069911679735,1.0281388334347332,-20.621152272244416,1.0280382998951205,-33.04951704855943,1.0205986044419337,-21.545775376932426
ɫ a ʒ a ʒ,5,1.3277369127046055,-19.71086706006132,1.4708414018303289,-20.088994001852896,1.913873766361381,-inf,1.3146152053979998,-inf,1.6030810597735665,-20.997350540187433,1.403925784247957,-14.48526786190162,1.0163407961389346,-inf,1.003941564890843,-inf,1.0110387601578477,-43.42928458929314,1.01258513008819,-27.807174892596873
b o ʒ e n,5,1.1825514417723848,-19.353746594881077,1.3107776347241384,-16.776100222222436,1.8248776004416887,-15.854981033934,1.428404384618014,-11.899577888541437,1.676655714398923,-15.678950482149968,1.400579418101275,-11.136842138931193,1.1115175535531245,-32.631081256156435,1.0214541287111476,-26.090957828881276,1.029954803709265,-37.75376406607542,1.012815282093128,-27.290720452148335
b u ʒ o ʒ,5,1.0794311815607436,-23.765396769554282,1.1538250828724028,-21.971546094100205,1.7777210957409189,-inf,1.1198374907323994,-inf,1.4440849133808775,-21.96391548170358,1.1286925763080538,-17.404225664355987,1.0736815621642735,-inf,1.007399882196474,-inf,1.0114763870130457,-48.45037924030225,1.0028036698783334,-34.57767740673632
b u ʃ ɯ z,5,1.1235742278254617,-18.694443256827622,1.228789864159734,-15.959010239690508,1.7930714214603105,-15.649990592750536,1.2323265970595727,-12.081537430845817,1.5843500913295017,-15.374699720473922,1.3047470170137114,-10.724298840673328,1.086564286556383,-31.609000832441048,1.0123098572091858,-24.029453987888107,1.018584050764715,-36.790209966345934,1.0074904016152484,-25.286468294718922
n ø t u j,5,1.1645084647688517,-18.16927071091751,1.1724206207819898,-17.546602691189378,1.224303726481451,-21.980021756703984,1.1045203958785388,-15.639509375588409,1.1786641566322595,-22.851523275546036,1.1167113646704465,-15.353021593040271,1.025895161590176,-39.52662444789336,1.0038089132465688,-29.291311369898615,1.0066398557340435,-43.74186097550793,1.0035464331669963,-29.897591893780223
ɟ y f ɯ t͡ʃ,5,1.0844811109844732,-23.521012578915236,1.1507777147848137,-22.69194791210213,1.5798591686461991,-inf,1.071797064542393,-inf,1.3122230893965157,-25.37166299204228,1.1332628172716923,-14.824555210569134,1.0081983777330412,-inf,1.0033263350439428,-inf,1.0036821018161515,-51.6137425600019,1.001987676406281,-33.78734710707507
ɟ e g o h,5,1.1406528085848797,-22.32385648599314,1.2145067608813798,-23.159379319925748,1.414496969712931,-inf,1.11351943076081,-inf,1.1461303916897714,-inf,1.0568620077357098,-inf,1.0058689328361448,-inf,1.0014568108084176,-inf,1.0023013136350947,-inf,1.0011089142056095,-inf
h i ʒ o ʃ,5,1.1316225528445305,-20.809527385524934,1.1730182993086722,-19.74713605018982,1.5347616676825941,-inf,1.1450339444707889,-inf,1.3895494177618564,-21.758984629549015,1.1874858167009124,-16.272096969481556,1.0569678788869643,-inf,1.005756231853628,-inf,1.0111972112605918,-45.28957900411833,1.003473202983607,-32.928513138627416
l e l y j,5,1.1480085217559026,-19.772550808587738,1.2343400791144985,-18.88400572009784,1.1331290201910462,-inf,1.02586403114705,-inf,1.0898126045354315,-inf,1.0302386057020023,-inf,1.0109318257904114,-inf,1.003248067408103,-inf,1.0030633879863886,-inf,1.0013913734843967,-inf
b o p o p,5,1.1072583968227527,-19.25272795784617,1.1967740047349058,-16.91552115126671,1.9296156626492307,-14.736140090613942,1.2601608442299315,-11.31521554564498,1.5408084383980851,-15.57498426327942,1.2622849652517318,-10.999667863094402,1.0893976695169079,-31.651661241880653,1.013486997864271,-24.22527936983021,1.017286260780334,-37.548779210169975,1.006182719769011,-25.954851820904373
t͡ʃ ø ɟ ø z,5,1.0455633389151417,-26.083819330183616,1.069838381124956,-24.535184065400763,1.6827531241807678,-inf,1.152222673904206,-inf,1.4064535410137886,-inf,1.1308545182293859,-inf,1.0399967575044287,-inf,1.0017666031757022,-inf,1.0089411693691384,-inf,1.0011298371151491,-inf
b e v e z,5,1.2268522983315941,-16.966870081071157,1.3929229704223276,-14.160072730114463,1.9669339315885246,-14.032100206235222,1.4052825388463834,-10.459030833449628,1.7655635868824375,-14.397609492998665,1.4675810904071773,-9.911954901575022,1.1035514641841189,-28.192172936349685,1.029528725669076,-20.61262609179675,1.023797846574061,-34.08554656311421,1.0147192668612497,-22.581804891487202
k ɯ k a ɾ,5,1.3478226562979456,-13.852944181894015,1.493480237823476,-12.121521285127521,1.941771926718469,-11.807583183643708,1.5184886088792628,-8.330068580480265,1.8132667930300321,-12.360407543244857,1.6574690971575174,-7.544291172522458,1.1843296683917877,-23.929104468771225,1.0526280988311794,-17.877921256870934,1.056016237465386,-28.934418714183256,1.042912887466131,-18.8222817380935
ɫ a c y j,5,1.2353565197569722,-19.086255322116067,1.3230324671869527,-19.379031145615976,1.356439001117616,-inf,1.2433530075988748,-inf,1.2787558174731821,-inf,1.2349588957463997,-inf,1.016506613018146,-inf,1.003067474913099,-inf,1.0113481170727292,-inf,1.0117691366161379,-inf
ɟ e ʒ u ʒ,5,1.118603203548978,-26.43413105782542,1.2174662892996293,-25.989517075491133,1.5974420573865438,-inf,1.0034920634920634,-inf,1.3338311389531503,-inf,1.100128097940656,-inf,1.002051293619234,-inf,1.000599585740761,-inf,1.0007318931888662,-inf,1.0004393811003358,-inf
ɫ o c y j,5,1.1214876250427404,-20.834342988819138,1.1213426924902457,-20.802282172468367,1.3038381176893228,-inf,1.1907526116081497,-inf,1.1105472863950472,-inf,1.0459266953285822,-inf,1.0157486387962593,-inf,1.002308197629775,-inf,1.0042555439022736,-inf,1.0019353691324313,-inf
d a d͡ʒ y c,5,1.1996212552932204,-20.390530859618952,1.3547360937852992,-18.966689708558377,1.2985993841799186,-22.49443656632581,1.1997458453389063,-16.424608678785983,1.351211085426772,-21.37064354819536,1.2870807006636185,-14.237501221349973,1.0628144668278396,-41.46112627488418,1.0112501093178448,-28.671668607606886,1.0142681445375867,-44.4822413968587,1.0097919216646265,-27.54314913893277
k ɯ ɾ i n,5,1.272178921804999,-14.682152744236394,1.4897929801932763,-11.892398660328988,2.12350745120976,-11.16778552097894,1.670572775836839,-7.779898224863632,1.8578474216063658,-12.378222641549621,1.5846610392034812,-8.00345703703822,1.1909069066046332,-23.06018418130793,1.0573621548079217,-17.036196712216125,1.0474447873359845,-29.781442374830398,1.0285702329765978,-19.834534719086662
c ø z ɯ ɾ,5,1.1244334172065824,-21.71220299840252,1.1902183865771947,-18.834251222097688,1.6608173343649593,-inf,1.3422239462978436,-inf,1.5596928699744683,-inf,1.4478048686968523,-inf,1.0413407502139467,-inf,1.0145089255684994,-inf,1.018078516294055,-inf,1.0109636045988555,-inf
g ɯ m y z,5,1.1319557079106792,-18.701899271803264,1.1785067564052527,-17.084866411089497,1.678650504866357,-18.022532077322094,1.1454658485426765,-13.85346326778804,1.5988480189434606,-15.284758444764732,1.3488028254650142,-10.038676964314629,1.04879393738515,-35.10739848841159,1.00554093342204,-26.877056069396428,1.0163657353262963,-36.70772470561238,1.0104300704055904,-24.553187459523137
b i ɟ ø z,5,1.1192870481584412,-23.142448932022234,1.1721298581123756,-22.230827800145324,1.847042744325667,-inf,1.2802452302420642,-inf,1.60588400480751,-inf,1.2908559361087324,-inf,1.0866620040005073,-inf,1.012165565043107,-inf,1.0174296213018645,-inf,1.005889799035454,-inf
n u n o m,5,1.192695136812758,-16.474531465957043,1.219775413725993,-16.335303119980065,1.5552065084978104,-18.562970626397135,1.142569140893831,-13.587684874409854,1.3272430084582143,-19.71804282237854,1.183432301066652,-13.068230877378813,1.042183022598927,-34.89827374637721,1.0062472053556415,-26.671784642848337,1.0126383617665033,-38.913641277379966,1.0059316448545335,-26.536161650791332
m y t ø ɾ,5,1.188898922506378,-17.68011502873577,1.3145632200457233,-16.56504550724213,2.334538219825884,-14.582129511937534,1.9030360461894347,-11.086791341860422,1.7385101578017077,-14.771169321237187,1.4873314408776372,-10.206843615231016,1.1585910467393004,-31.14717501917966,1.0375461024211106,-24.960614478738417,1.0308451480008753,-35.17235133901735,1.010681145320068,-24.924837034386638
b o ʒ u z,5,1.0966500381374875,-21.370274141785384,1.1916820725344242,-19.0683236728154,1.719490284196369,-inf,1.1565861042823582,-inf,1.5103612254470555,-17.449334712896025,1.2232456784011025,-12.863482429718449,1.0835933229163186,-inf,1.009300937004208,-inf,1.015913017889884,-41.54067584372579,1.003787046626704,-30.036934172098782
t a ɟ e z,5,1.298243922111852,-19.01299062520888,1.4656215227621532,-16.871512330020828,1.9240212554350333,-inf,1.3502213309698803,-inf,1.5239561419683438,-inf,1.262313476578591,-inf,1.1102853538411166,-inf,1.0269158977146384,-inf,1.0245674662159612,-inf,1.0140288108464364,-inf
n u c e j,5,1.1899597583749046,-19.284139768647485,1.2138640602351571,-18.664699929264273,1.188323205301604,-inf,1.0704771007354343,-inf,1.12674743993344,-inf,1.061000942213274,-inf,1.0264161650083938,-inf,1.0046822496364045,-inf,1.0072208431107723,-inf,1.0043519651842785,-inf
l i ʒ ɯ v,5,1.1286241572491913,-21.57703454821374,1.1572841132328815,-21.40809442221139,1.0912925230570443,-inf,1.0050159868914328,-inf,1.0571762824634703,-31.133696426108365,1.024371557549394,-21.507059177623773,1.0070013117573888,-inf,1.0003922570709156,-inf,1.0015241487025872,-55.431797963366485,1.000512611283725,-39.08228037563887
ɟ ø c i c,5,1.0800361210229612,-28.595041653634546,1.1361369616670376,-27.071614218119027,1.050365955949941,-inf,1.002858776443682,-inf,1.0219389040699702,-inf,1.0029748624126134,-inf,1.0005666707811114,-inf,1.0003260515161396,-inf,1.0002037228463854,-inf,1.0002092290953981,-inf
s ø ɟ e v,5,1.1440544971550308,-22.79528403658063,1.2117460774005275,-19.895673245080676,1.2154028180242156,-inf,1.0665085598675075,-inf,1.1532045596965603,-inf,1.0552431662366062,-inf,1.079235577443844,-inf,1.0060152288996411,-inf,1.0135060701862932,-inf,1.0041531975436502,-inf
t e ɾ i n,5,1.321135182051709,-13.827301603550456,1.5729969938749515,-11.110444021379136,2.149998072266369,-11.236432281362948,1.7316350826209184,-7.4615326608503265,1.833618935857468,-12.502644627942795,1.5985148889973353,-7.784924126126503,1.1791092249009838,-22.346876302742082,1.0804929495674649,-15.937576779193943,1.0496404669025825,-29.051013220537634,1.0383516931864547,-18.71879351033756
b i j e l,5,1.2123951219084523,-17.450630578939155,1.3089517738471208,-15.196708159809365,1.874531585556614,-15.483453893580286,1.3164417332900196,-11.883853238196338,1.7420387084943243,-15.174694213804408,1.4321805949845794,-10.713259585240895,1.0906644491343633,-30.68016205338965,1.0209242625509964,-22.454614806702473,1.0218285257256685,-35.34639178178795,1.0153469541474438,-22.953510367352735
ɟ ø v ɯ ʃ,5,1.0729083560550934,-24.484836572880727,1.1249488007486994,-22.624602733355733,1.5319868003656265,-inf,1.1915317995290016,-inf,1.2909878914933883,-inf,1.124988494007427,-inf,1.0148647501051171,-inf,1.007870816045076,-inf,1.0045950819795824,-inf,1.002730439694944,-inf
d͡ʒ e b ɯ ʒ,5,1.1599845696600941,-20.21495022879154,1.2686811486325449,-18.5929874026735,2.032735268688654,-inf,1.4218220886343156,-inf,1.5294680868085222,-inf,1.2572127486250975,-inf,1.0315095629373032,-inf,1.0124836117672047,-inf,1.0073340224698752,-inf,1.006182719769011,-inf
b a ʒ ɯ ʒ,5,1.2002349619940207,-21.802442132376388,1.3864139275709753,-19.6367736273996,1.968305652517927,-inf,1.3094841930116472,-inf,1.648039826575338,-inf,1.3290934360534112,-inf,1.0864490434010012,-inf,1.0201473136915078,-inf,1.0161016501550557,-inf,1.009216541652282,-inf
ɟ ø ʒ o ʒ,5,1.0343851097219907,-29.203929342940828,1.0439095087456904,-28.884060453209717,1.6021857220406155,-inf,1.0091463414634145,-inf,1.2870741932114633,-inf,1.0356067989760835,-inf,1.00162648963143,-inf,1.0001956309096838,-inf,1.0006036232485493,-inf,1.0002615363692475,-inf
l y l y j,5,1.0839375421923358,-21.14695659804238,1.1332785539845158,-19.774564038005515,1.1231337266914894,-inf,1.0157904136158054,-inf,1.082558022204105,-inf,1.0206629358588033,-inf,1.0084404913016765,-inf,1.00074070885583,-inf,1.0024220382848048,-inf,1.0005021498289552,-inf
b u m u z,5,1.1435898335101389,-17.951792361056157,1.2405193147630957,-15.607024636115161,1.860597504810284,-14.130844597823268,1.3012278927805767,-10.563464126215166,1.603653167300506,-14.843063280742722,1.3130655989547375,-10.365311170666747,1.0916323775124952,-29.73786923393843,1.017535691474791,-22.158322389385496,1.0208551832373822,-35.515922630843264,1.0106392995009885,-24.012180959216256
ɟ e ʒ ɯ ʒ,5,1.1255380892680231,-26.219264087350595,1.2272674175690463,-25.780527271615018,1.5974420573865438,-inf,1.0034920634920634,-inf,1.266629170025293,-inf,1.009747865793131,-inf,1.002051293619234,-inf,1.000599585740761,-inf,1.0006036232485493,-inf,1.0002615363692473,-inf
p y ʒ u ʃ,5,1.0872515583766582,-21.83320780173249,1.1683953129119478,-19.525053491674754,1.4567984850730888,-inf,1.0798996588788943,-inf,1.3320137155097593,-21.6575563373154,1.152674773719538,-15.780032697227295,1.0431830018960888,-inf,1.0032800290443638,-inf,1.008314910248768,-46.21183112809228,1.0016215254893344,-33.558120400807454
ɫ a d͡ʒ o h,5,1.2427210001665776,-17.01330714374341,1.3256740594338108,-18.2277162996277,1.5694204879284261,-inf,1.2544774029159544,-inf,1.3269552373439548,-22.624939743800624,1.2508882903555516,-15.43099817295687,1.0205356562282693,-inf,1.0050050745212178,-inf,1.013174077399591,-42.359313876588416,1.0140392723012062,-28.078378105731566
g o ʒ o ʒ,5,1.0631679539895318,-24.62938331993061,1.1224260916219797,-22.62656286520606,1.6671586486023666,-inf,1.0403990046967928,-inf,1.3749126942956322,-21.44182559607237,1.0915821312067,-16.24367486163812,1.0364901373050273,-inf,1.0013340243108588,-inf,1.0059305984169977,-48.79227590504736,1.0011298371151494,-34.26877849701921
m u ɾ a n,5,1.3203285961020856,-14.474358626761134,1.564482787413002,-11.317235634988798,2.1198234977142967,-10.619747892953697,1.6862725084985852,-7.095769258849472,1.8970519178236902,-11.950302324157594,1.603953697006355,-7.735852843108388,1.1993657828876207,-21.936983527942495,1.082042701236725,-15.77761873030974,1.0541600959760964,-29.145727939963113,1.0405485986881335,-19.063442955678426
b o ʒ e l,5,1.1418714547478979,-21.233248168204714,1.2463498551349634,-18.785322650692073,1.857693498726766,-18.10570123335407,1.3098224775275493,-14.474096697019124,1.5725646679917282,-18.060919487768725,1.2939369060239803,-13.46847491736547,1.0786825513199625,-36.89102388404614,1.008803329884933,-28.665476637358964,1.013340073792942,-42.01523464501782,1.003577817531306,-29.62235323058261
l i l i c,5,1.156775760338766,-21.734197850255633,1.2188544098693368,-20.69298537201388,1.0766911114241007,-inf,1.0238912812237968,-inf,1.0438188663366916,-31.06847061939216,1.023934518028541,-20.949599125536206,1.0077133954505346,-inf,1.0021248087384225,-inf,1.0015618751556215,-55.52373545869218,1.00105660693176,-36.36080715420451
n ɯ t o j,5,1.1889690604150411,-16.64471865554249,1.1851723324290908,-17.23283167210843,1.2063380481435497,-23.06917805458185,1.0861385552524654,-16.71661264467684,1.201130862236454,-20.8852803375486,1.1537362153309345,-13.189714518303902,1.0265850681764446,-40.30200972669028,1.004463305335078,-30.066696648695533,1.0083073649581615,-40.25106598213547,1.0058584146711442,-26.406796900407766
ɟ y ɟ y c,5,1.0456597785395532,-29.680944737233954,1.0953617399096514,-28.2180456821778,1.0966240625368429,-inf,1.048920379268956,-inf,1.0627034035041065,-33.68337874661388,1.0435204645784268,-21.16765615365325,1.0004474048055654,-inf,1.0001767014017344,-inf,1.00014336052153,-66.08539047289221,1.0001255374572384,-43.67402754129481
ʃ u ʒ ø ʃ,5,1.0707165464093775,-23.117318159567468,1.1089897910511255,-23.292645424539202,1.42932277821975,-inf,1.0602303787582976,-inf,1.2627100659565094,-24.06655854277991,1.0747586438367478,-17.82018709377837,1.028569229508927,-inf,1.0013008717373968,-inf,1.0058928719639635,-49.904943691391765,1.0007636861982026,-36.746469635016496
